fault_id,source_dataset,scenario_id,fault_type_raw,fault_type_cn,fault_level,affected_kpis,start_time,end_time,station_id,fault_longitude,fault_latitude,truth_longitude,truth_latitude,localization_error_m,diagnosis_text
TS_anomalous__jammer__File_00044,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:03:43.000,2025-01-01 00:03:55.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00045,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:00:43.000,2025-01-01 00:00:55.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00046,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:12:48.300,2025-01-01 00:13:01.000,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00047,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:15:18.300,2025-01-01 00:15:31.000,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00048,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:03:33.000,2025-01-01 00:03:45.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00049,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:14:28.300,2025-01-01 00:14:41.000,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00050,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:06:53.000,2025-01-01 00:07:05.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00051,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:11:18.300,2025-01-01 00:11:31.000,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00052,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:07:53.000,2025-01-01 00:08:05.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00053,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:08:23.000,2025-01-01 00:08:35.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00054,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:09:18.300,2025-01-01 00:09:31.000,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00055,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:14:18.300,2025-01-01 00:14:31.000,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00056,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:07:23.000,2025-01-01 00:07:35.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00057,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:08:03.000,2025-01-01 00:08:15.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00058,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:04:43.000,2025-01-01 00:04:55.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00059,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:05:13.000,2025-01-01 00:05:25.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00060,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:11:58.300,2025-01-01 00:12:11.000,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00061,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:01:13.000,2025-01-01 00:01:25.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00062,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:09:38.300,2025-01-01 00:09:51.000,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
TS_anomalous__jammer__File_00063,TelecomTS,anomalous__jammer__File,Jamming,信道干扰,严重,DL_BLER;UL_BLER;UL_MCS;TX_Bytes;RX_Bytes,2025-01-01 00:04:33.000,2025-01-01 00:04:45.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** **Issue:** Severe communication degradation in the wireless network due to external interference. **Symptoms:** DL_BLER and UL_BLER increase, UL_MCS decreases, and TX_Bytes and RX_Bytes experience drops. **Root Cause:** Active jammer generating continuous radio interference and disrupting normal wireless transmissions. **Resolution:** Identify, locate, and isolate the jammer to eliminate the interference, and implement measures to enhance network resilience against future jamming."
