location_sample_id,scenario_id,timestamp,longitude,latitude,serving_pci,rsrp,sinr,throughput_mbps,rb_num,gps_speed_kmh,nearest_station_id,nearest_station_distance_m,root_cause,fault_type_cn
LOC_ID_2KSUJ32FOL_07,ID_2KSUJ32FOL,2025-05-07 13:34:09.000000,128.19132,32.58735,333,-88.75,13.71,486.62,190.95,14,KG_0033237_15_333,105.2015,C3,信道干扰
LOC_ID_2KSUJ32FOL_08,ID_2KSUJ32FOL,2025-05-07 13:34:10.000000,128.19132,32.58735,333,-82.52,11.93,668.77,202.03,26,KG_0033237_15_333,105.2015,C3,信道干扰
LOC_ID_2KSUJ32FOL_09,ID_2KSUJ32FOL,2025-05-07 13:34:11.000000,128.19132,32.58735,333,-85.66,11.49,687.36,189.34,29,KG_0033237_15_333,105.2015,C3,信道干扰
LOC_ID_EAD732W3XX_00,ID_EAD732W3XX,2025-05-07 14:40:02.000000,128.18977,32.585629,333,-77.91,16.95,706.88,211.06,13,KG_0033237_15_333,132.82207,C5,基站故障
LOC_ID_EAD732W3XX_01,ID_EAD732W3XX,2025-05-07 14:40:03.000000,128.18982,32.585618,333,-79.93,15.74,845.13,211.41,38,KG_0033237_15_333,130.93965,C5,基站故障
LOC_ID_EAD732W3XX_02,ID_EAD732W3XX,2025-05-07 14:40:04.000000,128.18986,32.585609,333,-76.87,13.09,1192.68,210.99,13,KG_0033237_15_333,130.05269,C5,基站故障
LOC_ID_EAD732W3XX_03,ID_EAD732W3XX,2025-05-07 14:40:05.000000,128.18989,32.585598,333,-77.08,15.54,1255.05,211.06,10,KG_0033237_15_333,129.76763,C5,基站故障
LOC_ID_EAD732W3XX_04,ID_EAD732W3XX,2025-05-07 14:40:06.000000,128.1899,32.585579,333,-76.66,17.01,1260.93,211.09,2,KG_0033237_15_333,131.30524,C5,基站故障
LOC_ID_EAD732W3XX_05,ID_EAD732W3XX,2025-05-07 14:40:07.000000,128.1899,32.585567,333,-75.08,15.09,416.45,210.94,12,KG_0033237_15_333,132.17318,C5,基站故障
LOC_ID_EAD732W3XX_06,ID_EAD732W3XX,2025-05-07 14:40:08.000000,128.1899,32.58556,596,-82.35,10.48,464.35,210.8,1,KG_0033237_4_596,165.07452,C5,基站故障
LOC_ID_EAD732W3XX_07,ID_EAD732W3XX,2025-05-07 14:40:09.000000,128.1899,32.585548,333,-86.09,9.96,352.9,198.61,20,KG_0033237_15_333,134.34819,C5,基站故障
LOC_ID_EAD732W3XX_08,ID_EAD732W3XX,2025-05-07 14:40:10.000000,128.1899,32.585537,596,-81.29,11.03,350.59,207.53,26,KG_0033237_4_596,165.66696,C5,基站故障
LOC_ID_EAD732W3XX_09,ID_EAD732W3XX,2025-05-07 14:40:11.000000,128.1899,32.585529,596,-83.72,8.77,921.27,211.25,25,KG_0033237_4_596,165.88177,C5,基站故障
LOC_ID_HKXOGZ7785_00,ID_HKXOGZ7785,2025-05-07 13:17:12.000000,128.18914,32.581204,129,-72.15,28,1376.03,210.27,2,KG_0033164_14_129,23.183328,C7,信号中断/覆盖退化
LOC_ID_HKXOGZ7785_01,ID_HKXOGZ7785,2025-05-07 13:17:13.000000,128.18911,32.581216,129,-72.48,27.83,1449.05,211.07,34,KG_0033164_14_129,24.839666,C7,信号中断/覆盖退化
LOC_ID_HKXOGZ7785_02,ID_HKXOGZ7785,2025-05-07 13:17:14.000000,128.18909,32.581223,129,-72.76,25.9,1447.92,211.16,36,KG_0033164_14_129,26.032952,C7,信号中断/覆盖退化
LOC_ID_HKXOGZ7785_03,ID_HKXOGZ7785,2025-05-07 13:17:15.000000,128.18906,32.581236,129,-80.87,27.01,1548.05,211.19,1,KG_0033164_14_129,28.161878,C7,信号中断/覆盖退化
LOC_ID_HKXOGZ7785_04,ID_HKXOGZ7785,2025-05-07 13:17:16.000000,128.18904,32.581266,129,-80.44,27.59,615.7,210.93,66,KG_0033164_14_129,31.96144,C7,信号中断/覆盖退化
LOC_ID_HKXOGZ7785_05,ID_HKXOGZ7785,2025-05-07 13:17:17.000000,128.18904,32.581285,129,-84,19.87,575.25,211.16,74,KG_0033164_14_129,33.953718,C7,信号中断/覆盖退化
LOC_ID_HKXOGZ7785_06,ID_HKXOGZ7785,2025-05-07 13:17:18.000000,128.18905,32.581327,307,-86.53,18.41,588.41,211.02,42,KG_0033164_26_307,39.63349,C7,信号中断/覆盖退化
LOC_ID_HKXOGZ7785_07,ID_HKXOGZ7785,2025-05-07 13:17:19.000000,128.18906,32.581358,307,-81.98,19.84,571.78,211.13,48,KG_0033164_26_307,42.800782,C7,信号中断/覆盖退化
LOC_ID_HKXOGZ7785_08,ID_HKXOGZ7785,2025-05-07 13:17:20.000000,128.18908,32.581396,307,-83.86,16.55,1422.83,211.03,12,KG_0033164_26_307,46.835083,C7,信号中断/覆盖退化
LOC_ID_HKXOGZ7785_09,ID_HKXOGZ7785,2025-05-07 13:17:21.000000,128.1891,32.581445,307,-88.38,14.22,1212.64,211.08,29,KG_0033164_26_307,52.105314,C7,信号中断/覆盖退化
LOC_ID_FOFNOQ7YTE_00,ID_FOFNOQ7YTE,2025-05-07 14:46:32.000000,128.18731,32.579243,712,-84.84,2.72,887.68,206.87,1,KG_0034038_4_712,63.868185,C6,信道干扰
LOC_ID_FOFNOQ7YTE_01,ID_FOFNOQ7YTE,2025-05-07 14:46:33.000000,128.18731,32.579266,712,-85.33,0.05,986.55,210.66,4,KG_0034038_4_712,63.911435,C6,信道干扰
LOC_ID_FOFNOQ7YTE_02,ID_FOFNOQ7YTE,2025-05-07 14:46:34.000000,128.18732,32.579297,712,-84.46,-0.67,336.67,210.34,5,KG_0034038_4_712,64.474632,C6,信道干扰
LOC_ID_FOFNOQ7YTE_03,ID_FOFNOQ7YTE,2025-05-07 14:46:35.000000,128.18733,32.579315,712,-84.99,-0.43,330.82,209.2,19,KG_0034038_4_712,64.032709,C6,信道干扰
LOC_ID_FOFNOQ7YTE_04,ID_FOFNOQ7YTE,2025-05-07 14:46:36.000000,128.18734,32.579345,832,-87.13,-1.68,416.78,210.23,29,KG_0034038_4_712,64.771227,C6,信道干扰
LOC_ID_FOFNOQ7YTE_05,ID_FOFNOQ7YTE,2025-05-07 14:46:37.000000,128.18735,32.579372,832,-82.35,2.82,366.09,210.32,23,KG_0034038_4_712,65.515943,C6,信道干扰
LOC_ID_FOFNOQ7YTE_06,ID_FOFNOQ7YTE,2025-05-07 14:46:38.000000,128.18737,32.579403,832,-84.76,-1.51,902.52,210.28,1,KG_0034038_4_712,66.078063,C6,信道干扰
LOC_ID_FOFNOQ7YTE_07,ID_FOFNOQ7YTE,2025-05-07 14:46:39.000000,128.18737,32.579433,832,-84.84,-0.3,1205.23,210.47,30,KG_0034038_4_712,67.313243,C6,信道干扰
LOC_ID_FOFNOQ7YTE_08,ID_FOFNOQ7YTE,2025-05-07 14:46:40.000000,128.18738,32.579464,832,-86.79,-0.03,977.11,189.96,18,KG_0034038_4_712,68.838756,C6,信道干扰
LOC_ID_FOFNOQ7YTE_09,ID_FOFNOQ7YTE,2025-05-07 14:46:41.000000,128.18738,32.579483,832,-84.11,3.22,1050.61,202.98,10,KG_0034038_4_712,70.155384,C6,信道干扰
LOC_ID_0BX5DYZD39_00,ID_0BX5DYZD39,2025-05-07 15:06:42.000000,128.18747,32.582598,217,-81.42,8.52,902.47,205.11,3,KG_0033317_13_217,214.6899,C2,信号中断/覆盖退化
LOC_ID_0BX5DYZD39_01,ID_0BX5DYZD39,2025-05-07 15:06:43.000000,128.18747,32.582598,217,-79.04,9.61,1084.38,211.01,29,KG_0033317_13_217,214.6899,C2,信号中断/覆盖退化
LOC_ID_0BX5DYZD39_02,ID_0BX5DYZD39,2025-05-07 15:06:44.000000,128.18747,32.582605,217,-77.63,10.1,990.08,210.83,28,KG_0033317_13_217,215.46274,C2,信号中断/覆盖退化
LOC_ID_0BX5DYZD39_03,ID_0BX5DYZD39,2025-05-07 15:06:45.000000,128.18747,32.582605,217,-81.16,8.41,943.16,211.27,29,KG_0033317_13_217,215.46274,C2,信号中断/覆盖退化
LOC_ID_0BX5DYZD39_04,ID_0BX5DYZD39,2025-05-07 15:06:46.000000,128.18747,32.582605,217,-85.29,6.78,905.86,211.21,9,KG_0033317_13_217,215.46274,C2,信号中断/覆盖退化
LOC_ID_0BX5DYZD39_05,ID_0BX5DYZD39,2025-05-07 15:06:47.000000,128.18747,32.582617,71,-80.56,5.58,352.71,211.19,5,KG_0033164_27_71,2828.3766,C2,信号中断/覆盖退化
LOC_ID_0BX5DYZD39_06,ID_0BX5DYZD39,2025-05-07 15:06:48.000000,128.18747,32.582617,71,-89.13,2.74,348.3,211.18,22,KG_0033164_27_71,2828.3766,C2,信号中断/覆盖退化
LOC_ID_0BX5DYZD39_07,ID_0BX5DYZD39,2025-05-07 15:06:49.000000,128.18747,32.582617,71,-87.67,4.21,399.78,211.18,20,KG_0033164_27_71,2828.3766,C2,信号中断/覆盖退化
LOC_ID_0BX5DYZD39_08,ID_0BX5DYZD39,2025-05-07 15:06:50.000000,128.18747,32.582617,71,-86.01,6.1,407.15,211.32,11,KG_0033164_27_71,2828.3766,C2,信号中断/覆盖退化
LOC_ID_0BX5DYZD39_09,ID_0BX5DYZD39,2025-05-07 15:06:51.000000,128.18747,32.582617,96,-80.19,7.73,1043.28,211.07,29,KG_0033317_14_96,373.20215,C2,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_00,ID_C7RM8J7UGT,2025-05-07 15:01:42.000000,128.18601,32.581026,764,-85.74,19.55,1288.9,211.45,8,KG_0033317_16_764,77.745732,C7,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_01,ID_C7RM8J7UGT,2025-05-07 15:01:43.000000,128.18605,32.581045,764,-85.4,20.22,523.93,211.23,71,KG_0033317_16_764,75.958818,C7,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_02,ID_C7RM8J7UGT,2025-05-07 15:01:44.000000,128.18608,32.581076,764,-86.87,16.23,450.87,211.37,50,KG_0033317_16_764,75.122483,C7,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_03,ID_C7RM8J7UGT,2025-05-07 15:01:45.000000,128.18611,32.581087,217,-87.34,17.29,475.49,211.19,65,KG_0033317_13_217,80.46429,C7,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_04,ID_C7RM8J7UGT,2025-05-07 15:01:46.000000,128.18614,32.581094,217,-86.39,17.5,485.32,210.91,44,KG_0033317_13_217,79.418864,C7,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_05,ID_C7RM8J7UGT,2025-05-07 15:01:47.000000,128.18614,32.581105,217,-83.71,17.05,1214.89,210.81,31,KG_0033317_13_217,79.753929,C7,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_06,ID_C7RM8J7UGT,2025-05-07 15:01:48.000000,128.18616,32.581105,217,-80.56,20.05,1278.44,211.5,34,KG_0033317_13_217,78.726072,C7,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_07,ID_C7RM8J7UGT,2025-05-07 15:01:49.000000,128.18616,32.581105,217,-82.43,17.62,1143.99,211.27,2,KG_0033317_13_217,78.318214,C7,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_08,ID_C7RM8J7UGT,2025-05-07 15:01:50.000000,128.18617,32.581094,217,-85.74,16.73,1271.78,211.42,9,KG_0033317_13_217,76.932573,C7,信号中断/覆盖退化
LOC_ID_C7RM8J7UGT_09,ID_C7RM8J7UGT,2025-05-07 15:01:51.000000,128.18619,32.581094,217,-83.66,17.82,1259.53,211.01,27,KG_0033317_13_217,75.51402,C7,信号中断/覆盖退化
LOC_ID_1LU1GQKRM6_00,ID_1LU1GQKRM6,2025-05-07 16:25:36.000000,128.18732,32.577132,729,-73.15,17.67,943.43,203.61,10,KG_0034038_28_729,60.591568,C3,信道干扰
LOC_ID_1LU1GQKRM6_01,ID_1LU1GQKRM6,2025-05-07 16:25:37.000000,128.18732,32.577075,729,-76.45,16.63,793.62,193.92,30,KG_0034038_28_729,57.123777,C3,信道干扰
LOC_ID_1LU1GQKRM6_02,ID_1LU1GQKRM6,2025-05-07 16:25:38.000000,128.18729,32.577014,729,-80.48,11.58,1006.87,188.36,30,KG_0034038_28_729,52.178822,C3,信道干扰
LOC_ID_1LU1GQKRM6_03,ID_1LU1GQKRM6,2025-05-07 16:25:39.000000,128.18726,32.576953,729,-81.41,17.12,300.38,205.92,13,KG_0034038_28_729,47.750673,C3,信道干扰
LOC_ID_1LU1GQKRM6_04,ID_1LU1GQKRM6,2025-05-07 16:25:40.000000,128.18722,32.576874,729,-80.73,10.75,264.49,200.11,26,KG_0034038_28_729,43.479357,C3,信道干扰
LOC_ID_1LU1GQKRM6_05,ID_1LU1GQKRM6,2025-05-07 16:25:41.000000,128.18831,32.576554,394,-88.89,8.43,497.9,200.16,34,KG_0034038_26_394,146.13447,C3,信道干扰
LOC_ID_1LU1GQKRM6_06,ID_1LU1GQKRM6,2025-05-07 16:25:42.000000,128.18717,32.576744,394,-85.17,10.3,457.84,171.17,39,KG_0034038_26_394,36.698363,C3,信道干扰
LOC_ID_1LU1GQKRM6_07,ID_1LU1GQKRM6,2025-05-07 16:25:43.000000,128.18715,32.576694,394,-88.03,9.15,676.51,202.61,36,KG_0034038_26_394,37.021089,C3,信道干扰
LOC_ID_1LU1GQKRM6_08,ID_1LU1GQKRM6,2025-05-07 16:25:44.000000,128.18713,32.576645,394,-86.4,10.87,774.07,206.31,23,KG_0034038_26_394,36.931273,C3,信道干扰
LOC_ID_1LU1GQKRM6_09,ID_1LU1GQKRM6,2025-05-07 16:25:45.000000,128.18709,32.576615,394,-88,10.75,836.62,204.89,18,KG_0034038_26_394,36.001773,C3,信道干扰
LOC_ID_R1C9OFX6LP_00,ID_R1C9OFX6LP,2025-05-07 15:14:22.000000,128.18733,32.582315,217,-88.34,20.17,1188.72,211.03,35,KG_0033317_13_217,191.82337,C7,信号中断/覆盖退化
LOC_ID_R1C9OFX6LP_01,ID_R1C9OFX6LP,2025-05-07 15:14:23.000000,128.18733,32.582315,217,-87.16,20.2,1086.81,210.77,12,KG_0033317_13_217,191.82337,C7,信号中断/覆盖退化
LOC_ID_R1C9OFX6LP_02,ID_R1C9OFX6LP,2025-05-07 15:14:24.000000,128.18733,32.582315,217,-86.4,20.07,1025.33,210.52,34,KG_0033317_13_217,191.82337,C7,信号中断/覆盖退化
LOC_ID_R1C9OFX6LP_03,ID_R1C9OFX6LP,2025-05-07 15:14:25.000000,128.18733,32.582315,217,-89.25,20.07,365.2,210.58,70,KG_0033317_13_217,191.82337,C7,信号中断/覆盖退化
LOC_ID_R1C9OFX6LP_04,ID_R1C9OFX6LP,2025-05-07 15:14:26.000000,128.18733,32.582315,217,-86.1,20.05,341.75,210.54,74,KG_0033317_13_217,191.82337,C7,信号中断/覆盖退化
LOC_ID_R1C9OFX6LP_05,ID_R1C9OFX6LP,2025-05-07 15:14:27.000000,128.18733,32.582315,96,-88.04,20.14,377.71,210.93,59,KG_0033317_14_96,358.31051,C7,信号中断/覆盖退化
LOC_ID_R1C9OFX6LP_06,ID_R1C9OFX6LP,2025-05-07 15:14:28.000000,128.18733,32.582315,96,-86.55,20.36,407.75,209.98,65,KG_0033317_14_96,358.31051,C7,信号中断/覆盖退化
LOC_ID_R1C9OFX6LP_07,ID_R1C9OFX6LP,2025-05-07 15:14:29.000000,128.18733,32.582315,96,-89.48,20.58,772.66,193,1,KG_0033317_14_96,358.31051,C7,信号中断/覆盖退化
LOC_ID_R1C9OFX6LP_08,ID_R1C9OFX6LP,2025-05-07 15:14:30.000000,128.18733,32.582315,96,-87.2,20.51,799.28,211.02,14,KG_0033317_14_96,358.31051,C7,信号中断/覆盖退化
LOC_ID_R1C9OFX6LP_09,ID_R1C9OFX6LP,2025-05-07 15:14:31.000000,128.18733,32.582315,96,-89.01,20.51,976.53,210.85,20,KG_0033317_14_96,358.31051,C7,信号中断/覆盖退化
LOC_ID_UJCCC7ZXWL_00,ID_UJCCC7ZXWL,2025-05-07 14:45:32.000000,128.18845,32.580032,71,-76.17,15.46,1007.61,210.08,5,KG_0033164_27_71,116.52379,C4,信道干扰
LOC_ID_UJCCC7ZXWL_01,ID_UJCCC7ZXWL,2025-05-07 14:45:33.000000,128.18843,32.579983,71,-77.69,14.73,999.59,209.82,36,KG_0033164_27_71,121.9278,C4,信道干扰
LOC_ID_UJCCC7ZXWL_02,ID_UJCCC7ZXWL,2025-05-07 14:45:34.000000,128.1884,32.579925,71,-76.68,10.64,943.44,211.22,34,KG_0033164_27_71,128.87064,C4,信道干扰
LOC_ID_UJCCC7ZXWL_03,ID_UJCCC7ZXWL,2025-05-07 14:45:35.000000,128.18838,32.579865,71,-77.13,10.3,912.66,209.44,15,KG_0033164_27_71,135.73712,C4,信道干扰
LOC_ID_UJCCC7ZXWL_04,ID_UJCCC7ZXWL,2025-05-07 14:45:36.000000,128.18836,32.579804,71,-79.22,8.57,861.82,207.86,11,KG_0033164_27_71,142.357,C4,信道干扰
LOC_ID_UJCCC7ZXWL_05,ID_UJCCC7ZXWL,2025-05-07 14:45:37.000000,128.18834,32.579755,71,-83.17,7.11,262.31,207.88,19,KG_0033164_27_71,148.13207,C4,信道干扰
LOC_ID_UJCCC7ZXWL_06,ID_UJCCC7ZXWL,2025-05-07 14:45:38.000000,128.18833,32.579716,71,-80.23,2.95,319.87,209.43,19,KG_0033164_27_71,152.31651,C4,信道干扰
LOC_ID_UJCCC7ZXWL_07,ID_UJCCC7ZXWL,2025-05-07 14:45:39.000000,128.18831,32.579686,307,-87.17,4.18,198.27,207.41,5,KG_0033164_26_307,161.3889,C4,信道干扰
LOC_ID_UJCCC7ZXWL_08,ID_UJCCC7ZXWL,2025-05-07 14:45:40.000000,128.18831,32.579667,307,-87.23,2.87,283.13,211.09,12,KG_0033164_26_307,163.26666,C4,信道干扰
LOC_ID_UJCCC7ZXWL_09,ID_UJCCC7ZXWL,2025-05-07 14:45:41.000000,128.1883,32.579644,307,-85.71,6.26,911.91,210.88,35,KG_0033164_26_307,165.84309,C4,信道干扰
LOC_ID_QU7GKMVBF5_00,ID_QU7GKMVBF5,2025-05-07 14:21:22.000000,128.18691,32.584055,330,-88.89,23.99,910.24,205.46,5,KG_0033164_4_330,57.677676,C2,信号中断/覆盖退化
LOC_ID_QU7GKMVBF5_01,ID_QU7GKMVBF5,2025-05-07 14:21:23.000000,128.18691,32.584055,330,-89.36,24.9,902.26,207.8,27,KG_0033164_4_330,57.677676,C2,信号中断/覆盖退化
LOC_ID_QU7GKMVBF5_02,ID_QU7GKMVBF5,2025-05-07 14:21:24.000000,128.18587,32.585626,330,-87,24.09,782.18,198.74,9,KG_0033164_4_330,147.58571,C2,信号中断/覆盖退化
LOC_ID_QU7GKMVBF5_03,ID_QU7GKMVBF5,2025-05-07 14:21:25.000000,128.18691,32.584055,330,-89.02,24.2,866.73,206.74,14,KG_0033164_4_330,57.677676,C2,信号中断/覆盖退化
LOC_ID_QU7GKMVBF5_04,ID_QU7GKMVBF5,2025-05-07 14:21:26.000000,128.18691,32.584055,660,-89.33,24.58,360.01,207.83,22,KG_0000293_0_660,1698.4078,C2,信号中断/覆盖退化
LOC_ID_QU7GKMVBF5_05,ID_QU7GKMVBF5,2025-05-07 14:21:27.000000,128.18691,32.584055,660,-85.93,23.51,348.49,202.36,22,KG_0000293_0_660,1698.4078,C2,信号中断/覆盖退化
LOC_ID_QU7GKMVBF5_06,ID_QU7GKMVBF5,2025-05-07 14:21:28.000000,128.18691,32.584055,660,-85.11,23.68,347.63,206.61,15,KG_0000293_0_660,1698.4078,C2,信号中断/覆盖退化
LOC_ID_QU7GKMVBF5_07,ID_QU7GKMVBF5,2025-05-07 14:21:29.000000,128.18691,32.584055,660,-85.34,24.27,326.91,201.3,33,KG_0000293_0_660,1698.4078,C2,信号中断/覆盖退化
LOC_ID_QU7GKMVBF5_08,ID_QU7GKMVBF5,2025-05-07 14:21:30.000000,128.18691,32.584055,591,-84.6,24.55,849.27,202.67,29,KG_0033164_5_591,211.60945,C2,信号中断/覆盖退化
LOC_ID_QU7GKMVBF5_09,ID_QU7GKMVBF5,2025-05-07 14:21:31.000000,128.18691,32.584055,591,-88.44,24.61,827.11,206.82,21,KG_0033164_5_591,211.60945,C2,信号中断/覆盖退化
LOC_ID_NEU20PLXQK_00,ID_NEU20PLXQK,2025-05-07 11:11:05.000000,128.18932,32.579635,712,-83.03,4.63,629.97,210.81,11,KG_0034038_4_712,134.62775,C3,信道干扰
LOC_ID_NEU20PLXQK_01,ID_NEU20PLXQK,2025-05-07 11:11:06.000000,128.18929,32.579605,712,-84.64,3.96,735.48,210.74,23,KG_0034038_4_712,130.71997,C3,信道干扰
LOC_ID_NEU20PLXQK_02,ID_NEU20PLXQK,2025-05-07 11:11:07.000000,128.18927,32.579574,712,-85.2,2.39,611.51,210.98,6,KG_0034038_4_712,126.791,C3,信道干扰
LOC_ID_NEU20PLXQK_03,ID_NEU20PLXQK,2025-05-07 11:11:08.000000,128.18924,32.579563,712,-82.92,3.41,257.52,210.37,1,KG_0034038_4_712,124.40677,C3,信道干扰
LOC_ID_NEU20PLXQK_04,ID_NEU20PLXQK,2025-05-07 11:11:09.000000,128.18923,32.579544,712,-87.31,3.66,284.99,210.66,37,KG_0034038_4_712,122.33922,C3,信道干扰
LOC_ID_NEU20PLXQK_05,ID_NEU20PLXQK,2025-05-07 11:11:10.000000,128.18921,32.579514,284,-89.58,1.08,453.74,191.35,26,KG_0034038_24_284,245.26172,C3,信道干扰
LOC_ID_NEU20PLXQK_06,ID_NEU20PLXQK,2025-05-07 11:11:11.000000,128.18919,32.579484,284,-82.89,-4.13,413.57,179.42,35,KG_0034038_24_284,241.40496,C3,信道干扰
LOC_ID_NEU20PLXQK_07,ID_NEU20PLXQK,2025-05-07 11:11:12.000000,128.18917,32.579453,284,-84.45,3.68,1031.4,174.8,25,KG_0034038_24_284,237.97431,C3,信道干扰
LOC_ID_NEU20PLXQK_08,ID_NEU20PLXQK,2025-05-07 11:11:13.000000,128.18916,32.579427,284,-73.99,8.01,876.62,207.82,38,KG_0034038_24_284,234.83204,C3,信道干扰
LOC_ID_NEU20PLXQK_09,ID_NEU20PLXQK,2025-05-07 11:11:14.000000,128.18914,32.579404,284,-69.68,11.04,659.5,204.7,20,KG_0034038_24_284,232.06478,C3,信道干扰
LOC_ID_4NPSIR5L53_00,ID_4NPSIR5L53,2025-05-07 14:38:22.000000,128.18836,32.585295,596,-78.86,4.67,859.93,202.51,34,KG_0033237_4_596,73.249418,C3,信道干扰
LOC_ID_4NPSIR5L53_01,ID_4NPSIR5L53,2025-05-07 14:38:23.000000,128.18831,32.585307,596,-81.37,2.78,805.62,182.82,2,KG_0033237_4_596,70.052167,C3,信道干扰
LOC_ID_4NPSIR5L53_02,ID_4NPSIR5L53,2025-05-07 14:38:24.000000,128.18828,32.585318,596,-81.43,-2.66,713.29,182.3,2,KG_0033237_4_596,67.454494,C3,信道干扰
LOC_ID_4NPSIR5L53_03,ID_4NPSIR5L53,2025-05-07 14:38:25.000000,128.18823,32.585327,596,-78.4,1.06,826,194.78,13,KG_0033237_4_596,64.839525,C3,信道干扰
LOC_ID_4NPSIR5L53_04,ID_4NPSIR5L53,2025-05-07 14:38:26.000000,128.18819,32.585339,596,-77.72,2.21,321.8,187.52,14,KG_0033237_4_596,62.079364,C3,信道干扰
LOC_ID_4NPSIR5L53_05,ID_4NPSIR5L53,2025-05-07 14:38:27.000000,128.18815,32.585346,596,-77.04,-1.77,296.29,189.43,38,KG_0033237_4_596,60.02433,C3,信道干扰
LOC_ID_4NPSIR5L53_06,ID_4NPSIR5L53,2025-05-07 14:38:28.000000,128.1881,32.585359,502,-87.78,-3.25,425.09,185.98,29,KG_0033237_24_502,116.0313,C3,信道干扰
LOC_ID_4NPSIR5L53_07,ID_4NPSIR5L53,2025-05-07 14:38:29.000000,128.18806,32.58537,502,-71.88,10.41,461.1,182.74,32,KG_0033237_24_502,118.26772,C3,信道干扰
LOC_ID_4NPSIR5L53_08,ID_4NPSIR5L53,2025-05-07 14:38:30.000000,128.18803,32.585378,502,-72.14,11.46,722.49,208.41,19,KG_0033237_24_502,120.16449,C3,信道干扰
LOC_ID_4NPSIR5L53_09,ID_4NPSIR5L53,2025-05-07 14:38:31.000000,128.188,32.58539,502,-68.82,9.13,920.58,209.29,5,KG_0033237_24_502,122.37886,C3,信道干扰
LOC_ID_1WVH8KPA4T_00,ID_1WVH8KPA4T,2025-05-07 11:08:35.000000,128.1897,32.581067,129,-87.19,14.9,1235.03,211.21,37,KG_0033164_14_129,26.119203,C2,信号中断/覆盖退化
LOC_ID_1WVH8KPA4T_01,ID_1WVH8KPA4T,2025-05-07 11:08:36.000000,128.1897,32.581067,129,-85.42,16.72,1187.44,211.22,20,KG_0033164_14_129,26.119203,C2,信号中断/覆盖退化
LOC_ID_1WVH8KPA4T_02,ID_1WVH8KPA4T,2025-05-07 11:08:37.000000,128.1897,32.581067,482,-87.43,13.76,454.09,210.98,29,KG_0033917_15_482,3101.2682,C2,信号中断/覆盖退化
LOC_ID_1WVH8KPA4T_03,ID_1WVH8KPA4T,2025-05-07 11:08:38.000000,128.1897,32.581067,482,-85.51,13.46,464.26,211.15,3,KG_0033917_15_482,3101.2682,C2,信号中断/覆盖退化
LOC_ID_1WVH8KPA4T_04,ID_1WVH8KPA4T,2025-05-07 11:08:39.000000,128.1897,32.581067,482,-89.88,14.98,489.97,211.35,2,KG_0033917_15_482,3101.2682,C2,信号中断/覆盖退化
LOC_ID_1WVH8KPA4T_05,ID_1WVH8KPA4T,2025-05-07 11:08:40.000000,128.1897,32.581067,482,-83.32,16.69,471.98,208.59,26,KG_0033917_15_482,3101.2682,C2,信号中断/覆盖退化
LOC_ID_1WVH8KPA4T_06,ID_1WVH8KPA4T,2025-05-07 11:08:41.000000,128.1897,32.581067,307,-84.15,14.84,1216.56,208.96,19,KG_0033164_26_307,29.134599,C2,信号中断/覆盖退化
LOC_ID_1WVH8KPA4T_07,ID_1WVH8KPA4T,2025-05-07 11:08:42.000000,128.18973,32.581036,307,-85.33,15.33,1203.34,210.74,25,KG_0033164_26_307,31.934261,C2,信号中断/覆盖退化
LOC_ID_1WVH8KPA4T_08,ID_1WVH8KPA4T,2025-05-07 11:08:43.000000,128.1897,32.581067,307,-85.28,17.59,1334.78,211.14,28,KG_0033164_26_307,29.134599,C2,信号中断/覆盖退化
LOC_ID_1WVH8KPA4T_09,ID_1WVH8KPA4T,2025-05-07 11:08:44.000000,128.1897,32.581067,307,-86.21,12.47,1247.55,211.05,5,KG_0033164_26_307,29.134599,C2,信号中断/覆盖退化
LOC_ID_BWVRXVQE9Q_00,ID_BWVRXVQE9Q,2025-05-07 14:19:42.000000,128.18691,32.584055,330,-85.24,24.1,1092.24,201.73,24,KG_0033164_4_330,91.291996,C4,信道干扰
LOC_ID_BWVRXVQE9Q_01,ID_BWVRXVQE9Q,2025-05-07 14:19:43.000000,128.18691,32.584055,330,-86.39,24.61,1171.81,200.49,4,KG_0033164_4_330,91.291996,C4,信道干扰
LOC_ID_BWVRXVQE9Q_02,ID_BWVRXVQE9Q,2025-05-07 14:19:44.000000,128.18587,32.585336,330,-83.47,24.86,747.55,194.44,35,KG_0033164_4_330,113.24766,C4,信道干扰
LOC_ID_BWVRXVQE9Q_03,ID_BWVRXVQE9Q,2025-05-07 14:19:45.000000,128.18691,32.584055,330,-86.51,24.85,740.48,205,26,KG_0033164_4_330,91.291996,C4,信道干扰
LOC_ID_BWVRXVQE9Q_04,ID_BWVRXVQE9Q,2025-05-07 14:19:46.000000,128.18691,32.584055,330,-84.18,24.33,675.2,205.25,27,KG_0033164_4_330,91.291996,C4,信道干扰
